cluster,tool,scenario,scenario_name,category,run,throughput_rps,latency_p50,latency_p99,latency_mean,error_rate,pod_restarts,cpu_spike_pct,memory_spike_mb,baseline_cpu_mean,fault_cpu_mean,baseline_mem_mb,fault_mem_mb,recovery_time_s
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,1,77.48,12.29,94.91,0.016256,0.23620967741935484,0,11934.3,91.7,0.01663075608672701,0.06981822631470486,20.566565688775512,22.338262648809526,60.0
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,10,77.44,12.49,95.1,0.015976,0.22741701189003066,0,11021.6,87.5,0.018019704111603845,0.07209408752882031,21.543048469387756,23.253627232142858,15.000405073165894
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,11,77.22,12.19,174.85,0.019052,0.23848830622319334,0,10648.5,100.7,0.018623932972860382,0.08384665212533594,22.017179528061224,24.05087425595238,60.00030493736267
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,12,77.43,10.57,66.11,0.013111000000000001,0.2203093476798924,0,10516.1,89.2,0.018868520654201814,0.05352362300646948,21.972084927721088,23.739443824404763,60.00003695487976
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,13,77.48,12.67,134.53,0.023188,0.23190665662974513,0,11167.5,99.3,0.017762065644670796,0.06505085534183469,22.44097443664966,24.501875620039684,44.99999928474426
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,14,77.48,13.26,107.39,0.017167,0.21634408602150537,0,11332.3,95.5,0.017501970743664375,0.06098553639234268,22.690290178571427,24.584433903769842,44.99984693527222
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,15,77.49,19.52,146.94,0.024486,0.22193548387096773,0,11035.4,89.6,0.017990037254365713,0.0656800664435871,22.788079294217688,24.54275173611111,0.0
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,2,77.49,15.07,100.54,0.018588,0.2375268817204301,0,10764.6,92.4,0.018435966424222187,0.08230412917460289,20.477598852040817,22.36875310019841,60.00041317939758
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,3,77.49,12.36,87.93,0.015704,0.23548387096774193,0,11545.0,94.6,0.017180712538803437,0.0806701998338645,20.544470131802722,22.38600570436508,60.0
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,4,77.49,11.97,111.93,0.017009,0.21483870967741936,0,11311.8,96.1,0.017550891814467697,0.06958594874284937,20.84141156462585,22.804656498015873,59.99997091293335
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,5,77.56,13.15,98.82,0.017349,0.22841180736483038,0,10765.4,93.0,0.018430997442362478,0.06605114328750944,21.19599011479592,23.04253472222222,0.0
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,6,77.44,11.57,79.87,0.016632,0.23701412239408204,0,11616.9,90.1,0.01709491560115645,0.08050379010124971,21.09463355654762,22.904482886904763,59.99963712692261
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,7,77.49,11.79,140.16,0.018119,0.23373655913978494,0,11590.4,99.2,0.017132377265088417,0.07015154005372516,21.3970490539966,23.40815662202381,0.0
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,8,77.48,11.48,123.33,0.016784,0.23478494623655913,0,11146.1,98.5,0.017791171814747438,0.07964703718007803,21.577965561224488,23.513470362103174,59.99995422363281
bench-a,chaos-mesh,a1,HTTP Abort 503,Application,9,77.49,13.41,91.58,0.016805,0.2364516129032258,0,11487.2,88.6,0.017278681826655144,0.0712457241748276,21.72753208705357,23.591099330357142,59.99965214729309
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,1,119.8,14.81,6100.0,0.15268700000000002,0.0017042292710072343,0,2212.7,104.6,0.017464484804486886,0.028031418249801997,22.88503135629252,25.388966393849206,60.0
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,10,119.73,13.02,5870.0,0.138556,0.0015832144472667804,0,2265.9,94.3,0.016798374782976227,0.0290119295360177,22.9115446960034,25.064251612103174,59.99960207939148
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,11,119.8,17.9,5950.0,0.15677000000000002,0.0017042292710072343,0,1988.6,104.1,0.018607393400470407,0.030679467696472427,23.44363174957483,25.81108940972222,15.000140905380249
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,12,119.74,11.76,6270.0,0.152325,0.0017223981349385852,0,2116.6,100.1,0.016788425096754912,0.025863091269353152,23.273018973214285,25.406854538690474,15.00039792060852
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,13,119.74,12.46,6180.0,0.15135099999999999,0.0016702042520616584,0,1957.8,99.0,0.017497955847950032,0.027879926862963485,23.049133715986393,25.203016493055557,60.0
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,14,119.8,15.73,6310.0,0.159541,0.0017042292710072343,0,2072.5,99.1,0.017729101117337144,0.026240197894836555,23.201251594387756,25.451497395833332,60.0
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,15,119.74,11.0,5600.0,0.136685,0.0015310205643898536,0,2079.8,98.5,0.016961236723226643,0.02903441688118494,22.71982421875,25.175967261904763,60.0
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,2,119.8,16.64,6370.0,0.163917,0.002382442960489705,0,2124.0,101.9,0.01779068685453834,0.03325069332564443,23.013539009353742,25.56699528769841,15.00035309791565
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,3,119.74,11.53,5950.0,0.140974,0.0015658164863078048,0,1967.1,97.8,0.017133981953747823,0.026433451765042224,22.784917091836736,25.056640625,60.0
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,4,119.8,15.84,5560.0,0.144989,0.0016868391764051196,0,2173.3,104.2,0.018106090258924488,0.03291825479275804,23.45535049957483,25.71103050595238,60.0
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,5,119.8,13.61,5980.0,0.14746299999999998,0.001669449081803005,0,2082.3,100.2,0.017200991346379223,0.02577096355605885,23.165271577380953,25.396329365079364,0.0
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,6,119.8,16.72,6280.0,0.156307,0.0015998887033945464,0,2262.4,95.7,0.018176470927340784,0.028009455492039943,23.058768136160715,25.344075520833332,14.999985933303833
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,7,119.8,16.7,5960.0,0.14475200000000002,0.0015477184195882025,0,2115.6,92.2,0.017749730162195693,0.02872031704117067,23.053536551339285,25.223570808531747,60.0
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,8,119.8,17.15,5170.0,0.135349,0.001530328324986088,0,1939.4,97.1,0.017980422918876294,0.02723799699582287,23.1669921875,25.5556640625,15.000442743301392
bench-a,chaos-mesh,a2,gRPC Unavailable,Application,9,119.8,15.34,5910.0,0.1477,0.0016868391764051196,0,1931.4,104.8,0.018745510654150636,0.02789669754800076,23.227319834183675,25.723291790674605,29.999937057495117
bench-a,chaos-mesh,n1,Latency 50ms,Network,1,119.8,12.34,247.17,0.03527,0.0,0,2276.2,99.6,0.015581899956792862,0.026061955781295144,21.217354910714285,23.625573536706348,44.99959993362427
bench-a,chaos-mesh,n1,Latency 50ms,Network,10,119.8,13.33,255.49,0.035017000000000006,0.0,0,2124.4,99.5,0.01598285194191121,0.023466849091320994,21.20090614370748,23.553369915674605,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,11,119.8,11.18,310.78,0.036562,0.0,0,2220.3,97.7,0.017119473814443897,0.027753753168441735,21.013997395833332,23.48694816468254,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,12,119.74,11.38,217.21,0.030438,0.0,0,2413.0,94.3,0.015384442527624472,0.024841498054630415,20.860152264030614,23.17609126984127,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,13,119.73,9.53,193.54,0.028409,0.0,0,1967.7,93.4,0.015372389727747893,0.024364168573287208,21.15850207270408,23.18781001984127,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,14,119.8,11.85,246.4,0.034003,0.0,0,2058.0,102.2,0.016007485001030462,0.024764854895888012,21.163756909013607,23.787124875992063,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,15,119.8,12.81,279.81,0.036857999999999995,0.0,0,2542.1,100.0,0.015442434545543046,0.02729790682948138,21.00979219812925,23.478112599206348,59.99997878074646
bench-a,chaos-mesh,n1,Latency 50ms,Network,2,119.74,11.52,267.52,0.032142000000000004,0.0,0,2388.1,95.4,0.015114152933544518,0.027415862059953267,20.873332536139454,23.249581473214285,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,3,119.8,12.77,220.41,0.035110999999999996,0.0,0,1921.6,98.8,0.016692464229329056,0.023717868160826976,20.90305458120748,23.443343874007937,60.00000977516174
bench-a,chaos-mesh,n1,Latency 50ms,Network,4,119.8,11.95,269.57,0.035736,0.0,0,1977.2,99.7,0.01663526051211463,0.026378015235509065,21.55470742984694,23.79225570436508,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,5,119.8,10.85,224.13,0.031035,0.0,0,2038.7,101.6,0.01558131390886659,0.026782518815582565,21.014190051020407,23.49035838293651,45.00028204917908
bench-a,chaos-mesh,n1,Latency 50ms,Network,6,119.8,13.36,246.91,0.037089,0.0,0,2318.0,97.6,0.015075711150925637,0.026055395489995695,21.295792144982993,23.587239583333332,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,7,119.8,13.66,268.54,0.037847,0.0,0,2063.1,101.2,0.017195258490439555,0.027344079010700167,21.206871811224488,23.643926711309526,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,8,119.8,11.83,262.02,0.035026,0.0,0,1955.0,100.0,0.016356923112205678,0.02425842750749998,20.9064559417517,23.372891865079364,60.0
bench-a,chaos-mesh,n1,Latency 50ms,Network,9,119.74,11.44,243.71,0.031504000000000004,0.0,0,2197.7,94.0,0.015724288338016538,0.025959084729235936,20.74091863307823,22.890438988095237,60.0
bench-a,chaos-mesh,n2,Latency 100ms,Network,1,119.8,22.61,1040.0,0.09289,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,10,119.8,19.02,1030.0,0.08998099999999999,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,11,119.8,20.51,1020.0,0.09100499999999999,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,12,119.8,19.15,1030.0,0.09158100000000001,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,13,119.8,21.26,1030.0,0.094562,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,14,119.8,20.16,1040.0,0.09259999999999999,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,15,119.8,21.65,1030.0,0.096067,0.0005390929326655538,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,2,119.8,16.66,1030.0,0.092259,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,3,119.74,14.58,1010.0,0.086062,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,4,119.8,17.09,1050.0,0.090803,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,5,119.8,20.3,1030.0,0.09113800000000001,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,6,119.74,15.54,1020.0,0.085113,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,7,119.73,16.8,1030.0,0.087952,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,8,119.8,20.46,1020.0,0.091333,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n2,Latency 100ms,Network,9,119.8,17.53,1010.0,0.087268,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,1,119.8,23.42,2480.0,0.290372,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,10,119.8,29.45,2580.0,0.297239,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,11,119.8,20.66,2420.0,0.276806,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,12,119.8,18.74,2470.0,0.28289800000000004,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,13,119.8,19.92,2500.0,0.276854,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,14,119.74,14.95,2510.0,0.278326,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,15,119.8,18.32,2690.0,0.29736900000000005,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,2,119.8,21.38,2480.0,0.284422,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,3,119.74,17.25,2770.0,0.299064,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,4,119.8,19.04,2650.0,0.296242,3.477958438396661e-05,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,5,119.73,15.53,2550.0,0.27918200000000004,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,6,119.73,17.02,2640.0,0.285978,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,7,119.8,27.65,2690.0,0.297736,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,8,119.8,19.69,2710.0,0.295277,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n3,Latency 300ms,Network,9,119.8,18.75,2670.0,0.30160899999999996,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,1,119.74,13.55,288.51,0.032216999999999996,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,10,119.79,19.04,323.07,0.040802,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,11,119.79,18.72,333.05,0.040781,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,12,119.74,14.9,212.74,0.02566,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,13,119.8,14.99,249.6,0.026763000000000002,0.00022607122982749026,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,14,119.79,15.86,226.43,0.026286999999999998,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,15,119.74,13.34,175.74,0.023324,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,2,119.8,17.52,270.85,0.029019,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,3,119.73,15.68,216.45,0.026158,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,4,119.8,16.53,377.6,0.037762000000000004,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,5,119.8,17.55,282.11,0.029973,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,6,119.8,18.54,267.77,0.035927,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,7,119.8,17.73,403.97,0.037139000000000005,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,8,119.74,11.69,215.29,0.021263999999999998,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n4,Packet Loss 5%,Network,9,119.8,16.42,268.29,0.02868,0.0,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,1,119.8,21.14,46010.0,4.1536599999999995,0.008903728436282694,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,10,119.8,19.89,45550.0,4.107936,0.008903728436282694,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,11,119.8,18.78,45060.0,3.8928719999999997,0.008903728436282694,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,12,119.8,17.1,45090.0,4.0611239999999995,0.008921118530884809,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,13,119.8,16.17,46140.0,4.248824,0.008973288814691152,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,14,119.79,19.84,45810.0,3.960801,0.008903728436282694,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,15,119.8,21.5,46400.0,4.3819859999999995,0.009651502504173622,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,2,119.8,19.09,45450.0,4.079376,0.008903728436282694,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,3,119.8,30.53,46790.0,4.2472129999999995,0.008903728436282694,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,4,119.8,16.17,45880.0,4.402127,0.008903728436282694,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,5,119.74,17.44,46690.0,4.203835,0.008907756010995511,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,6,119.8,23.31,44830.0,4.063705,0.009112409571508068,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,7,119.8,18.88,46430.0,4.169292,0.008903728436282694,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,8,119.74,20.35,46330.0,4.188328,0.008925153971954487,0,0.0,0.0,,,,,
bench-a,chaos-mesh,n5,Network Partition,Network,9,119.8,18.75,46240.0,4.407331,0.009095019476905955,0,0.0,0.0,,,,,
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,1,119.8,14.38,240.51,0.024588000000000002,1.7390094602114636e-05,0,2029.3,99.8,0.016607320929828456,0.028088664267933994,20.07326876062925,22.305385044642858,60.00021576881409
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,10,119.8,10.85,269.05,0.023244,0.0,0,2191.4,103.0,0.015350381717354806,0.027985386403559638,20.455643136160713,22.63715277777778,60.00003123283386
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,11,119.8,12.3,307.71,0.025736000000000002,1.7390094602114636e-05,0,2220.0,99.6,0.015310426953670164,0.028532720100509695,20.221602957589287,22.631541418650794,0.0004367828369140625
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,12,119.8,10.73,244.99,0.020875,1.7390094602114636e-05,0,2300.1,100.8,0.01597353216046095,0.028043865110295874,20.138406808035715,22.562468998015873,60.00049591064453
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,13,119.8,12.55,368.38,0.032025,0.00015651085141903172,0,2125.4,101.2,0.01653023334128244,0.0326068018372268,20.62598353794643,22.795789930555557,60.0
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,14,119.73,9.07,185.98,0.017184,0.0,0,2315.2,98.6,0.014723079302334257,0.02651778217615789,20.356451955782312,22.48921130952381,44.99982404708862
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,15,119.8,10.26,267.01,0.024543,0.0,0,2409.8,109.0,0.014620529470048129,0.02726989245255655,20.349742240646258,22.91660466269841,60.0
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,2,119.8,15.39,230.27,0.02441,0.0,0,1934.1,99.2,0.017717592208217052,0.026568537382064782,20.188715720663264,22.45983692956349,45.000054121017456
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,3,119.73,14.24,308.73,0.032966999999999996,0.0002957704821058858,0,2062.3,93.9,0.016607277739238882,0.026564086168064636,20.377145780187075,22.303338913690474,60.0
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,4,119.8,10.41,218.75,0.019037,3.478018920422927e-05,0,2115.5,98.0,0.015122318333242422,0.022569941487795092,20.752418154761905,22.704504588293652,60.00022506713867
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,5,119.8,9.52,229.63,0.018317,0.00010434056761268782,0,2486.2,98.3,0.014476250397771829,0.024302074502380956,20.62300037202381,22.66024925595238,60.0
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,6,119.8,12.8,244.74,0.021425,3.478018920422927e-05,0,2315.7,99.4,0.015557430080773194,0.02552721052719179,20.38442017431973,22.49206349206349,60.0
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,7,119.8,11.26,261.89,0.023425,0.0,0,2443.9,104.2,0.015283954671990913,0.027842076850625005,20.24082562712585,22.631308903769842,60.0
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,8,119.8,12.42,212.48,0.020488,0.0,0,2084.0,99.5,0.015951529850615338,0.025871380761581388,20.74445285926871,22.74192398313492,59.999675035476685
bench-a,chaos-mesh,p1,Pod Kill,Pod/Container,9,119.74,10.53,294.65,0.019844999999999998,0.0,0,2211.9,95.4,0.01541281669414321,0.029449321220372325,20.139681653911566,22.214921254960316,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,1,119.46,18.16,1750.0,0.420537,0.07985142299107142,1,12483.1,93.2,0.01582761786894778,0.09110921673642738,20.59820099914966,22.211278521825395,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,10,119.52,12.64,14970.0,0.97066,0.030499494579804106,1,12977.2,90.9,0.015307395500502917,0.07714584394918537,20.263366284013607,22.019670758928573,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,11,119.59,17.79,1040.0,0.31939,0.001742038882307853,1,11977.7,98.0,0.016529500724241183,0.07539064554661944,20.661285607993197,22.801308283730158,45.00014901161194
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,12,119.55,14.99,1900.0,0.39237,0.0017426460337376273,1,12093.2,105.6,0.01643947650768834,0.09783678025292572,20.578869047619047,22.817987351190474,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,13,119.59,17.22,1220.0,0.333538,0.001742038882307853,1,11947.6,107.3,0.01662129367432405,0.08143034827763883,20.83941193664966,23.383990575396826,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,14,119.59,15.98,1120.0,0.323753,0.001742038882307853,1,12499.6,99.2,0.015908177353275852,0.08206830411370598,20.603322969812925,22.56995597718254,60.00033783912659
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,15,119.59,16.99,1080.0,0.32095100000000004,0.001742038882307853,1,2078.3,97.0,0.0163359396771817,0.025291482275140796,20.512701955782312,22.647181919642858,60.00041580200195
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,2,119.53,15.91,999.93,0.323151,0.0017428282617030918,1,12598.5,95.9,0.01576148631562326,0.08582892400637764,20.15363254676871,21.925982762896826,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,3,119.57,13.58,1160.0,0.33734699999999995,0.001742129928050034,1,12816.2,99.3,0.015499761455642047,0.07433205927708067,20.38256669855442,22.787667410714285,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,4,119.5,14.06,1930.0,0.451019,0.0017432839983961787,1,12764.0,101.1,0.015559550177058658,0.08374627261896032,20.514322916666668,22.507828000992063,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,5,119.59,15.92,1200.0,0.332836,0.001742038882307853,1,11537.3,106.1,0.01716581792247714,0.08363803697988127,20.68486926020408,23.186678447420636,59.99974608421326
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,6,119.58,16.82,1180.0,0.330767,0.0017420692298311935,1,11834.0,99.6,0.016775399226393713,0.08585933068051704,20.564373405612244,22.899383060515873,59.999815225601196
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,7,119.58,15.9,1320.0,0.346081,0.001742038882307853,1,11545.3,104.1,0.017188982114659357,0.09493106941653061,20.400476987670068,23.133866567460316,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,8,119.59,12.09,1100.0,0.320613,0.05409030729565884,1,13512.8,104.5,0.014716401977420997,0.09070801195389447,20.302721088435373,22.729430183531747,60.0
bench-a,chaos-mesh,p2,Container Kill,Pod/Container,9,119.58,15.57,1680.0,0.334763,0.36859985017682617,1,11634.7,98.5,0.017020107636278155,0.09580647959608837,20.466172406462587,22.588944692460316,60.0
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,1,119.74,11.63,67800.0,8.763286,0.014753470893211315,4,1597.1,85.0,0.015300736119066079,0.011817643273002923,20.526247608418366,23.935499237804876,0.00028014183044433594
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,10,116.01,11.97,69600.0,10.80152,0.014508627965021278,3,1610.4,84.9,0.015263309922093564,0.0132612339246898,21.2672193877551,24.760638973577237,0.0004260540008544922
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,11,119.8,16.02,69600.0,9.737664,0.014625069560378408,3,1895.6,91.2,0.01605752505092173,0.014773622781809468,21.3244246917517,25.128382240853657,0.0003070831298828125
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,12,119.8,12.82,69600.0,9.817248,0.014207707289927657,3,1620.8,90.6,0.015339936897947697,0.011852633662151802,21.31972789115646,25.049653836382113,0.0
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,13,119.8,14.44,69000.0,9.693826,0.013999026154702282,3,1388.2,92.2,0.016235687296470895,0.012433205358380911,21.163274274553572,25.117171620934958,0.000469207763671875
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,14,119.8,15.77,68400.0,9.387131,0.014225097384529772,3,1391.9,93.3,0.01802136662629391,0.01329371127919076,21.603934151785715,25.279296875,0.0003428459167480469
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,15,119.74,12.45,70800.0,9.638677,0.014753470893211315,3,1848.6,84.9,0.016092966762959057,0.013427324400663932,21.240827287946427,24.7372649898374,0.0001971721649169922
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,2,119.8,14.62,68400.0,9.089450000000001,0.01474680022259321,3,1406.5,89.4,0.016816200290867493,0.013146187057570046,21.278180803571427,25.032536204268293,0.0
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,3,119.8,20.14,68400.0,9.010530000000001,0.014085976627712854,3,1695.3,90.8,0.015749988802510245,0.014340954377549677,21.302588222789115,24.813389227642276,0.00015497207641601562
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,4,119.73,10.44,69000.0,9.075867,0.013918368767180486,3,1643.0,92.3,0.01600710979803014,0.013917140089519546,21.006191539115648,24.8217574949187,0.00032973289489746094
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,5,119.8,16.4,70800.0,9.634049000000001,0.014190317195325543,3,1582.0,91.5,0.01571338056625314,0.013885112194201759,20.950547406462587,24.73653455284553,0.00021600723266601562
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,6,119.68,13.56,69000.0,9.106061,0.014568683422683283,3,1661.0,83.0,0.01601922576504036,0.014726053717918925,21.02868569302721,24.435943851626018,0.00047898292541503906
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,7,119.8,13.69,69000.0,9.184919,0.01455550918196995,3,1786.5,90.6,0.015839715561519512,0.013913823862982306,20.96781994047619,24.712334857723576,0.0
bench-a,chaos-mesh,p3,Pod Failure,Pod/Container,8,119.8,14.74,68400.0,8.972351,0.014225097384529772,3,1522.2,90.5,0.01566009978004365,0.013448811869073452,21.062965029761905,24.863471798780488,0.0
